image_id,age,length_mm,weight_g,sex,population,subdivision,otolith_type,year,split
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex23_Single2_Left.jpg,4,200,59.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex24_Single1_Right.jpg,4,205,59.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex24_Single2_Left.jpg,4,205,59.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex25_Single1_Right.jpg,4,205,55.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex25_Single2_Left.jpg,4,205,55.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex26_Single1_Right.jpg,7,205,62.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex26_Single2_Left.jpg,7,205,62.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex27_Single1_Left.jpg,4,210,63.0,F,2.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex27_Single2_Right.jpg,4,210,63.0,F,2.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex28_Single1_Right.jpg,5,210,63.0,F,1.0,BAL26,Right,2023,val
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex28_Single2_Left.jpg,5,210,63.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex29_Single1_Right.jpg,4,210,61.0,F,2.0,BAL26,Right,2023,val
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex29_Single2_Left.jpg,4,210,61.0,F,2.0,BAL26,Left,2023,test
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex30_Single1_Left.jpg,4,215,73.0,F,2.0,BAL26,Left,2023,val
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex30_Single2_Right.jpg,4,215,73.0,F,2.0,BAL26,Right,2023,test
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex31_Single1_Left.jpg,2,215,72.0,F,2.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex31_Single2_Right.jpg,2,215,72.0,F,2.0,BAL26,Right,2023,test
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex32_Single1_Right.jpg,2,215,66.0,F,2.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex32_Single2_Left.jpg,2,215,66.0,F,2.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex33_Single1_Right.jpg,6,220,70.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex33_Single2_Left.jpg,6,220,70.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex34_Single1_Right.jpg,4,220,80.0,F,2.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex35_Single1_Right.jpg,4,230,95.0,F,2.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex35_Single2_Left.jpg,4,230,95.0,F,2.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex36_Single1_Left.jpg,7,235,85.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex36_Single2_Right.jpg,7,235,85.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex37_Single1_Right.jpg,0,120,10.0,F,,BAL26,Right,2023,val
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex37_Single2_Left.jpg,0,120,10.0,F,,BAL26,Left,2023,val
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex38_Single1_Right.jpg,0,130,10.0,M,,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex38_Single2_Left.jpg,0,130,10.0,M,,BAL26,Left,2023,val
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex39_Single1_Left.jpg,0,130,12.0,M,,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex39_Single2_Right.jpg,0,130,12.0,M,,BAL26,Right,2023,test
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex40_Single1_Left.jpg,0,135,12.0,M,,BAL26,Left,2023,val
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex40_Single2_Right.jpg,0,135,12.0,M,,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex41_Single1_Left.jpg,0,135,13.0,F,,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex41_Single2_Right.jpg,0,135,13.0,F,,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex42_Single1_Right.jpg,0,135,13.0,M,,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex42_Single2_Left.jpg,0,135,13.0,M,,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex43_Single1_Right.jpg,3,160,30.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex44_Single1_Left.jpg,3,160,26.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex44_Single2_Right.jpg,3,160,26.0,F,1.0,BAL26,Right,2023,val
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex45_Single1_Left.jpg,4,165,28.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex45_Single2_Right.jpg,4,165,28.0,F,1.0,BAL26,Right,2023,test
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex46_Single1_Left.jpg,4,165,30.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex46_Single2_Right.jpg,4,165,30.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex47_Single1_Left.jpg,2,165,29.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex47_Single2_Right.jpg,2,165,29.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex48_Single1_Right.jpg,3,170,31.0,M,1.0,BAL26,Right,2023,test
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex48_Single2_Left.jpg,3,170,31.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex49_Single1_Right.jpg,4,170,32.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex49_Single2_Left.jpg,4,170,32.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex50_Single1_Left.jpg,3,175,35.0,M,1.0,BAL26,Left,2023,test
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex50_Single2_Right.jpg,3,175,35.0,M,1.0,BAL26,Right,2023,val
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex51_Single1_Left.jpg,4,175,39.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex51_Single2_Right.jpg,4,175,39.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex52_Single1_Left.jpg,4,180,41.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex52_Single2_Right.jpg,4,180,41.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex53_Single1_Right.jpg,5,180,39.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex53_Single2_Left.jpg,5,180,39.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex54_Single1_Right.jpg,6,185,45.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex54_Single2_Left.jpg,6,185,45.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex55_Single1_Left.jpg,7,185,42.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex56_Single1_Right.jpg,3,190,45.0,M,2.0,BAL26,Right,2023,val
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex56_Single2_Left.jpg,3,190,45.0,M,2.0,BAL26,Left,2023,test
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex57_Single1_Left.jpg,7,190,45.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex57_Single2_Right.jpg,7,190,45.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex58_Single1_Left.jpg,2,195,50.0,F,2.0,BAL26,Left,2023,test
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex58_Single2_Right.jpg,2,195,50.0,F,2.0,BAL26,Right,2023,test
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex59_Single1_Right.jpg,2,195,54.0,M,2.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex59_Single2_Left.jpg,2,195,54.0,M,2.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex60_Single1_Left.jpg,7,200,51.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex60_Single2_Right.jpg,7,200,51.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex61_Single1_Left.jpg,8,200,51.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex61_Single2_Right.jpg,8,200,51.0,M,1.0,BAL26,Right,2023,test
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex62_Single1_Left.jpg,4,205,62.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex62_Single2_Right.jpg,4,205,62.0,M,1.0,BAL26,Right,2023,test
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex63_Single1_Left.jpg,7,205,56.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex63_Single2_Right.jpg,7,205,56.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex64_Single1_Left.jpg,5,210,60.0,F,1.0,BAL26,Left,2023,val
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex64_Single2_Right.jpg,5,210,60.0,F,1.0,BAL26,Right,2023,test
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex65_Single1_Left.jpg,7,210,65.0,F,1.0,BAL26,Left,2023,test
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex65_Single2_Right.jpg,7,210,65.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex66_Single1_Left.jpg,8,215,66.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex66_Single2_Right.jpg,8,215,66.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex67_Single1_Left.jpg,8,215,66.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex67_Single2_Right.jpg,8,215,66.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex68_Single1_Left.jpg,4,220,71.0,F,2.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex68_Single2_Right.jpg,4,220,71.0,F,2.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex69_Single1_Left.jpg,3,220,74.0,F,2.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex69_Single2_Right.jpg,3,220,74.0,F,2.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex70_Single1_Right.jpg,3,225,70.0,M,2.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex70_Single2_Left.jpg,3,225,70.0,M,2.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex71_Single1_Left.jpg,4,225,82.0,F,2.0,BAL26,Left,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex72_Single1_Right.jpg,5,225,83.0,M,2.0,BAL26,Right,2023,train
2023_BIAS_HER_GlebiaGdanska_Embedded_Sharpest_FishIndex72_Single2_Left.jpg,5,225,83.0,M,2.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex1_Single1_Left.jpg,2,160,28.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex1_Single2_Right.jpg,2,160,28.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex4_Single1_Left.jpg,4,165,34.0,M,1.0,BAL26,Left,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex4_Single2_Right.jpg,4,165,34.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex6_Single1_Right.jpg,4,170,41.0,M,1.0,BAL26,Right,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex6_Single2_Left.jpg,4,170,41.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex7_Single1_Left.jpg,4,170,40.0,F,1.0,BAL26,Left,2023,val
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex7_Single2_Right.jpg,4,170,40.0,F,1.0,BAL26,Right,2023,val
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex9_Single1_Right.jpg,4,175,42.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex9_Single2_Left.jpg,4,175,42.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex10_Single1_Left.jpg,8,175,39.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex10_Single2_Right.jpg,8,175,39.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex11_Single1_Left.jpg,4,180,42.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex11_Single2_Right.jpg,4,180,42.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex12_Single1_Left.jpg,5,180,38.0,M,1.0,BAL26,Left,2023,val
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex12_Single2_Right.jpg,5,180,38.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex13_Single1_Left.jpg,7,180,49.0,M,1.0,BAL26,Left,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex14_Single1_Right.jpg,6,185,50.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex14_Single2_Left.jpg,6,185,50.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex15_Single1_Right.jpg,4,185,53.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex15_Single2_Left.jpg,4,185,53.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex16_Single1_Right.jpg,6,185,48.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex16_Single2_Left.jpg,6,185,48.0,M,1.0,BAL26,Left,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex17_Single1_Left.jpg,4,190,59.0,M,1.0,BAL26,Left,2023,val
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex17_Single2_Right.jpg,4,190,59.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex18_Single1_Left.jpg,4,190,62.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex18_Single2_Right.jpg,4,190,62.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex19_Single1_Right.jpg,4,190,55.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex19_Single2_Left.jpg,4,190,55.0,F,1.0,BAL26,Left,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex20_Single1_Right.jpg,5,195,60.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex20_Single2_Left.jpg,5,195,60.0,F,1.0,BAL26,Left,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex21_Single1_Right.jpg,4,195,57.0,M,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex21_Single2_Left.jpg,4,195,57.0,M,1.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex22_Single1_Right.jpg,5,195,57.0,M,1.0,BAL26,Right,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex22_Single2_Left.jpg,5,195,57.0,M,1.0,BAL26,Left,2023,val
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex23_Single1_Left.jpg,5,200,60.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex23_Single2_Right.jpg,5,200,60.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex24_Single1_Right.jpg,10,200,64.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex24_Single2_Left.jpg,10,200,64.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex25_Single1_Left.jpg,4,200,59.0,F,1.0,BAL26,Left,2023,val
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex25_Single2_Right.jpg,4,200,59.0,F,1.0,BAL26,Right,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex26_Single1_Right.jpg,4,205,63.0,F,1.0,BAL26,Right,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex26_Single2_Left.jpg,4,205,63.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex27_Single1_Right.jpg,2,205,70.0,M,2.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex27_Single2_Left.jpg,2,205,70.0,M,2.0,BAL26,Left,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex30_Single1_Right.jpg,5,210,73.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex30_Single2_Left.jpg,5,210,73.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex31_Single1_Right.jpg,3,210,69.0,M,2.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex31_Single2_Left.jpg,3,210,69.0,M,2.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex32_Single1_Left.jpg,6,215,78.0,F,1.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex32_Single2_Right.jpg,6,215,78.0,F,1.0,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex33_Single1_Left.jpg,4,215,76.0,M,2.0,BAL26,Left,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex33_Single2_Right.jpg,4,215,76.0,M,2.0,BAL26,Right,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex34_Single1_Left.jpg,4,215,76.0,F,2.0,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex34_Single2_Right.jpg,4,215,76.0,F,2.0,BAL26,Right,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex36_Single1_Left.jpg,0,110,9.0,M,,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex36_Single2_Right.jpg,0,110,9.0,M,,BAL26,Right,2023,val
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex37_Single1_Left.jpg,0,110,9.0,M,,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex38_Single2_Right.jpg,0,110,9.0,F,,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex40_Single1_Left.jpg,0,115,10.0,M,,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex40_Single2_Right.jpg,0,115,10.0,M,,BAL26,Right,2023,val
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex41_Single1_Right.jpg,0,115,10.0,F,,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex41_Single2_Left.jpg,0,115,10.0,F,,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex43_Single1_Left.jpg,0,115,9.0,M,,BAL26,Left,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex43_Single2_Right.jpg,0,115,9.0,M,,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex44_Single1_Left.jpg,0,115,9.0,M,,BAL26,Left,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex45_Single1_Right.jpg,0,120,12.0,M,,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex45_Single2_Left.jpg,0,120,12.0,M,,BAL26,Left,2023,val
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex47_Single1_Right.jpg,0,120,10.0,F,,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex47_Single2_Left.jpg,0,120,10.0,F,,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex48_Single1_Right.jpg,0,120,11.0,M,,BAL26,Right,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex48_Single2_Left.jpg,0,120,11.0,M,,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex50_Single1_Right.jpg,0,125,13.0,F,,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex50_Single2_Left.jpg,0,125,13.0,F,,BAL26,Left,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex51_Single1_Right.jpg,0,125,12.0,M,,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex53_Single1_Right.jpg,0,125,12.0,M,,BAL26,Right,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex53_Single2_Left.jpg,0,125,12.0,M,,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex55_Single1_Left.jpg,0,130,12.0,M,,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex55_Single2_Right.jpg,0,130,12.0,M,,BAL26,Right,2023,test
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex56_Single1_Left.jpg,0,130,13.0,F,,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex56_Single2_Right.jpg,0,130,13.0,F,,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex57_Single1_Right.jpg,0,130,14.0,M,,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex57_Single2_Left.jpg,0,130,14.0,M,,BAL26,Left,2023,val
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex58_Single1_Left.jpg,0,130,14.0,M,,BAL26,Left,2023,val
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex58_Single2_Right.jpg,0,130,14.0,M,,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex60_Single1_Left.jpg,0,135,18.0,F,,BAL26,Left,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex60_Single2_Right.jpg,0,135,18.0,F,,BAL26,Right,2023,train
2023_BIAS_HER_Wladyslawowskie_Embedded_Sharpest_FishIndex63_Single2_Right.jpg,0,135,18.0,M,,BAL26,Right,2023,train
