image_id,neutral_fish_key,preprocessing_type,age,length_mm,weight_g,sex,population,subdivision,otolith_type,year,split,orphan
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex55_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex55,Embedded,5.0,210.0,72.0,F,1.0,BAL25,Left,2022.0,val,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex56_Single1_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex56,Embedded,3.0,215.0,65.0,F,2.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex56_Single2_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex56,Embedded,3.0,215.0,65.0,F,2.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex57_Single1_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex57,Embedded,2.0,215.0,68.0,F,2.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex57_Single2_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex57,Embedded,2.0,215.0,68.0,F,2.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex58_Single1_Broken.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex58,Embedded,3.0,215.0,70.0,M,2.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex58_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex58,Embedded,3.0,215.0,70.0,M,2.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex59_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex59,Embedded,5.0,215.0,59.0,F,1.0,BAL25,Left,2022.0,val,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex59_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex59,Embedded,5.0,215.0,59.0,F,1.0,BAL25,Left,2022.0,val,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex5_Single1_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex5,Embedded,3.0,160.0,28.0,F,1.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex5_Single2_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex5,Embedded,3.0,160.0,28.0,F,1.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex60_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex60,Embedded,5.0,220.0,75.0,M,1.0,BAL25,Left,2022.0,val,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex60_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex60,Embedded,5.0,220.0,75.0,M,1.0,BAL25,Left,2022.0,val,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex61_Single1_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex61,Embedded,4.0,220.0,82.0,M,2.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex62_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex62,Embedded,4.0,220.0,81.0,M,2.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex62_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex62,Embedded,4.0,220.0,81.0,M,2.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex63_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex63,Embedded,7.0,225.0,66.0,F,1.0,BAL25,Left,2022.0,test,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex63_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex63,Embedded,7.0,225.0,66.0,F,1.0,BAL25,Left,2022.0,test,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex64_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex64,Embedded,0.0,90.0,5.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex65_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex65,Embedded,0.0,95.0,5.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex66_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex66,Embedded,0.0,95.0,6.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex66_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex66,Embedded,0.0,95.0,6.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex67_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex67,Embedded,0.0,95.0,5.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex67_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex67,Embedded,0.0,95.0,5.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex68_Single1_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex68,Embedded,0.0,95.0,6.0,F,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex68_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex68,Embedded,0.0,95.0,6.0,F,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex69_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex69,Embedded,0.0,95.0,6.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex69_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex69,Embedded,0.0,95.0,6.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex6_Single1_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex6,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex6_Single2_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex6,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex70_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex70,Embedded,0.0,100.0,7.0,F,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex71_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex71,Embedded,0.0,100.0,6.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex71_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex71,Embedded,0.0,100.0,6.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex72_Single1_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex72,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex72_Single2_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex72,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex73_Single1_Broken.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex73,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex73_Single2_Broken.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex73,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex74_Single1_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex74,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex74_Single2_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex74,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex75_Single1_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex75,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex75_Single2_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex75,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex76_Single1_Broken.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex76,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex76_Single2_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex76,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex77_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex77,Embedded,0.0,110.0,8.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex78_Single1_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex78,Embedded,0.0,125.0,13.0,F,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex78_Single2_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex78,Embedded,0.0,125.0,13.0,F,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex79_Single1_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex79,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex7_Single1_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex7,Embedded,3.0,165.0,33.0,M,1.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex7_Single2_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex7,Embedded,3.0,165.0,33.0,M,1.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex80_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex80,Embedded,0.0,130.0,13.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex81_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex81,Embedded,2.0,215.0,66.0,F,2.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex81_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex81,Embedded,2.0,215.0,66.0,F,2.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex82_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex82,Embedded,3.0,225.0,81.0,F,2.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex82_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex82,Embedded,3.0,225.0,81.0,F,2.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex83_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex83,Embedded,5.0,230.0,77.0,M,2.0,BAL25,Left,2022.0,val,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex83_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex83,Embedded,5.0,230.0,77.0,M,2.0,BAL25,Left,2022.0,val,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex84_Single1_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex84,Embedded,0.0,120.0,11.5,F,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex84_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex84,Embedded,0.0,120.0,11.5,F,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex85_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex85,Embedded,0.0,120.0,11.5,F,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex85_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex85,Embedded,0.0,120.0,11.5,F,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex86_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex86,Embedded,0.0,120.0,10.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex86_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex86,Embedded,0.0,120.0,10.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex87_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex87,Embedded,0.0,120.0,11.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex87_Single2_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex87,Embedded,0.0,120.0,11.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex88_Single1_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex88,Embedded,0.0,120.0,11.5,F,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex88_Single2_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex88,Embedded,0.0,120.0,11.5,F,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex89_Single1_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex89,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex89_Single2_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex89,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex8_Single1_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex8,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex8_Single2_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex8,Embedded,,,,,,,,,,True
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex90_Single1_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex90,Embedded,0.0,125.0,11.5,F,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex90_Single2_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex90,Embedded,0.0,125.0,11.5,F,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex91_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex91,Embedded,0.0,125.0,13.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex91_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex91,Embedded,0.0,125.0,13.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex92_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex92,Embedded,0.0,125.0,12.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex93_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex93,Embedded,0.0,130.0,14.0,F,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex93_Single2_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex93,Embedded,0.0,130.0,14.0,F,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex94_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex94,Embedded,0.0,130.0,13.0,F,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex94_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex94,Embedded,0.0,130.0,13.0,F,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex95_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex95,Embedded,0.0,130.0,14.5,F,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex95_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex95,Embedded,0.0,130.0,14.5,F,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex96_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex96,Embedded,0.0,135.0,16.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex96_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex96,Embedded,0.0,135.0,16.0,M,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex97_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex97,Embedded,0.0,135.0,14.0,F,,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex98_Single1_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex98,Embedded,0.0,135.0,16.0,M,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex98_Single2_LowQuality.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex98,Embedded,0.0,135.0,16.0,M,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex99_Single1_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex99,Embedded,0.0,135.0,14.5,F,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex99_Single2_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex99,Embedded,0.0,135.0,14.5,F,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex9_Single1_Left.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex9,Embedded,1.0,165.0,28.0,M,2.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_KolobrzeskoDarlowskie_Embedded_Sharpest_FishIndex9_Single2_Right.jpg,2022_BIAS_HER_KolobrzeskoDarlowskie_FishIndex9,Embedded,1.0,165.0,28.0,M,2.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex10_Single1_Left.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex10,Embedded,3.0,170.0,33.0,F,1.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex10_Single2_Right.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex10,Embedded,3.0,170.0,33.0,F,1.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex11_Single1_Left.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex11,Embedded,5.0,175.0,34.5,F,1.0,BAL25,Left,2022.0,val,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex11_Single2_Right.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex11,Embedded,5.0,175.0,34.5,F,1.0,BAL25,Left,2022.0,val,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex12_Single1_Left.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex12,Embedded,1.0,175.0,34.0,M,2.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex12_Single2_Right.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex12,Embedded,1.0,175.0,34.0,M,2.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex13_Single1_Left.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex13,Embedded,3.0,175.0,33.0,F,1.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex13_Single2_Right.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex13,Embedded,3.0,175.0,33.0,F,1.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex14_Single1_Left.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex14,Embedded,3.0,175.0,34.0,F,1.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex14_Single2_Right.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex14,Embedded,3.0,175.0,34.0,F,1.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex15_Single1_Left.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex15,Embedded,3.0,175.0,33.0,F,1.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex15_Single2_Right.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex15,Embedded,3.0,175.0,33.0,F,1.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex16_Single1_Left.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex16,Embedded,4.0,180.0,43.0,F,1.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex16_Single2_Right.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex16,Embedded,4.0,180.0,43.0,F,1.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex17_Single1_Right.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex17,Embedded,3.0,180.0,42.0,M,1.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex17_Single2_Left.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex17,Embedded,3.0,180.0,42.0,M,1.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex18_Single1_Left.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex18,Embedded,3.0,180.0,37.0,F,1.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex18_Single2_Right.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex18,Embedded,3.0,180.0,37.0,F,1.0,BAL25,Left,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex19_Single1_Broken.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex19,Embedded,3.0,180.0,38.0,F,1.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex19_Single2_Right.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex19,Embedded,3.0,180.0,38.0,F,1.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex1_Single1_Broken.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex1,Embedded,0.0,135.0,15.0,F,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex1_Single2_Right.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex1,Embedded,0.0,135.0,15.0,F,,BAL25,Right,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex20_Single1_Right.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex20,Embedded,3.0,180.0,37.0,F,1.0,BAL25,Right,2022.0,train,False
2022_BIAS_HER_UsteckoLebskie_Embedded_Sharpest_FishIndex20_Single2_Left.jpg,2022_BIAS_HER_UsteckoLebskie_FishIndex20,Embedded,3.0,180.0,37.0,F,1.0,BAL25,Right,2022.0,train,False
